SquareFeet,Bedrooms,Bathrooms,Neighborhood,YearBuilt,Price,YearsOld
2339,4,3,Suburb,2020,307736.6339,2
1617,2,3,Urban,2016,162224.0469,6
2661,2,2,Urban,1994,290950.279,28
1847,4,2,Suburb,2006,181408.5479,16
2005,5,3,Urban,1979,214849.2895,43
1383,2,1,Rural,1961,182914.1579,61
2016,2,1,Rural,2012,323515.6534,10
1641,2,3,Suburb,1997,157399.3503,25
1315,5,2,Suburb,1983,102453.3074,39
1255,4,2,Suburb,2000,70652.18462,22
1440,5,2,Suburb,1976,237345.255,46
2138,4,3,Rural,2018,277786.6638,4
1298,2,2,Suburb,1960,135907.7059,62
1914,3,2,Urban,1999,142064.3735,23
2147,2,1,Urban,1959,285538.7161,63
1255,4,3,Suburb,1974,213338.5659,48
1650,5,2,Suburb,1955,168196.9893,67
2741,2,3,Urban,1969,296738.371,53
1046,2,1,Suburb,1964,161414.1115,58
2752,4,3,Suburb,1953,230554.5254,69
2854,4,3,Urban,2017,252046.3366,5
1902,3,1,Urban,1993,228746.2719,29
1462,2,3,Rural,1954,131395.7528,68
2373,2,2,Urban,1967,293904.3363,55
2146,2,3,Rural,1974,216883.7849,48
1030,3,2,Suburb,1952,150427.4267,70
1054,3,1,Rural,1962,87366.31894,60
1152,2,2,Rural,1958,135372.5438,64
1455,4,2,Suburb,1977,158511.2705,45
1285,5,1,Urban,1957,148038.2708,65
1035,2,2,Suburb,1959,114671.5626,63
1817,2,2,Rural,1980,186818.6016,42
2933,2,3,Urban,2012,321713.3223,10
2820,4,2,Urban,1993,247290.1367,29
2946,3,1,Rural,2017,323673.4441,5
2908,5,3,Rural,1965,331219.7117,57
1255,5,3,Rural,1950,242137.1418,72
1177,3,2,Suburb,2017,125428.0959,5
2571,2,3,Urban,1999,182437.8597,23
2277,2,1,Rural,1979,297592.5079,43
1507,5,1,Urban,1977,267480.7757,45
2697,5,2,Urban,2012,346773.0865,10
1020,2,2,Suburb,1963,152360.2762,59
2829,4,1,Urban,1995,206510.2546,27
1074,2,1,Suburb,2000,84617.94684,22
1718,4,1,Urban,1953,212180.003,69
1459,2,3,Urban,2014,255917.1276,8
2201,5,2,Rural,2008,275802.8506,14
2405,2,2,Urban,1971,194621.6552,51
2060,2,1,Suburb,1960,204675.032,62
2994,3,1,Rural,2020,297233.1382,2
2143,2,2,Rural,1976,331054.2455,46
2938,2,3,Suburb,2010,352527.8793,12
1629,2,2,Rural,1977,119121.6193,45
1000,5,2,Suburb,1952,75524.14544,70
2744,2,2,Suburb,1992,343444.3538,30
1935,4,1,Suburb,1984,270448.0132,38
1310,4,2,Rural,2000,166579.9532,22
2231,2,2,Rural,1982,244536.7051,40
2177,5,2,Suburb,1989,280667.2323,33
1761,4,2,Rural,1997,236474.3942,25
1682,2,3,Rural,2017,159332.339,5
1314,2,3,Urban,1997,146100.0413,25
1306,4,1,Urban,2016,140463.0305,6
2527,5,2,Suburb,2000,257792.1004,22
1618,5,1,Rural,2002,181310.0524,20
2678,4,2,Suburb,2018,312121.272,4
2543,2,1,Rural,1968,338835.489,54
2629,5,2,Urban,2012,254306.3429,10
2933,3,3,Suburb,1989,311341.0677,33
2120,2,3,Suburb,1990,297813.0018,32
2513,5,2,Urban,2012,257928.7641,10
1006,2,1,Suburb,1973,154.7791201,49
2809,3,2,Urban,1990,345961.5305,32
2035,4,2,Rural,2019,314026.7189,3
1513,3,2,Rural,2005,153321.8465,17
2969,2,3,Urban,2014,363110.2312,8
1348,4,1,Rural,1978,174379.3142,44
1916,3,3,Rural,2021,159450.5967,1
2030,5,2,Urban,2016,283968.2639,6
1499,3,1,Suburb,1964,224192.6688,58
1474,2,1,Urban,1957,152043.0086,65
1523,5,3,Urban,1966,226864.0595,56
2875,3,2,Rural,2014,273964.3577,8
2080,2,2,Urban,1975,246148.4715,47
1589,4,1,Suburb,1997,207068.5809,25
2609,3,3,Rural,2005,284984.8026,17
1232,4,3,Urban,2012,96639.13819,10
1790,5,2,Suburb,1963,217014.9934,59
2053,4,3,Suburb,2013,256132.0158,9
1366,2,1,Urban,1976,102901.8695,46
2849,5,2,Suburb,1980,365439.7015,42
2630,3,1,Suburb,1990,253314.0721,32
2843,4,3,Suburb,1998,301577.1626,24
1055,5,2,Rural,1956,76507.60795,66
1009,5,1,Rural,2005,155328.9451,17
2938,3,2,Suburb,1977,447379.2273,45
1146,3,2,Urban,1979,119416.517,43
1363,3,1,Rural,1981,117565.9517,41
2622,3,2,Urban,1991,267601.7337,31
1252,4,2,Rural,1969,156976.0413,53
2722,5,2,Urban,1966,329480.4527,56
1939,3,1,Suburb,1967,264991.8174,55
2768,5,1,Suburb,1950,346249.5413,72
2276,5,2,Suburb,2003,235846.4271,19
2466,2,1,Suburb,2009,282949.9237,13
1735,2,2,Rural,2013,103760.0869,9
1339,3,3,Rural,1958,122207.178,64
2539,3,3,Rural,1987,241103.519,35
2376,2,3,Suburb,2016,250890.0392,6
1623,5,1,Rural,1989,97451.88146,33
1704,3,2,Suburb,1953,230998.1702,69
2676,4,1,Urban,1961,240827.4166,61
1322,3,3,Suburb,1987,187734.3455,35
2163,3,3,Rural,2004,306686.2012,18
1860,4,2,Suburb,1979,331135.883,43
2974,3,2,Urban,1981,236787.3856,41
2468,5,2,Urban,1986,323091.9728,36
1094,4,1,Rural,1968,115849.6166,54
1552,4,1,Urban,1963,204179.0745,59
2443,2,2,Rural,2017,241583.7603,5
2537,5,1,Rural,1956,238898.6661,66
1789,2,1,Suburb,1953,194658.9825,69
2173,5,3,Suburb,1985,270440.0991,37
1552,3,3,Rural,1953,261779.5867,69
2374,2,2,Rural,2002,180247.0539,20
1115,3,2,Urban,1950,129205.2272,72
1631,3,2,Urban,1982,127499.1238,40
2260,2,3,Urban,1985,219887.6871,37
1269,2,1,Rural,1951,165509.2811,71
1860,3,1,Suburb,1992,187105.5623,30
1290,3,3,Urban,1953,170412.4106,69
2457,5,2,Urban,1986,354740.2874,36
1008,3,2,Urban,1958,91523.16966,64
2774,4,2,Rural,1977,230241.6892,45
1629,3,2,Urban,1960,135647.302,62
1863,3,1,Suburb,1995,191135.2366,27
2850,3,2,Urban,2015,131295.8758,7
2847,2,3,Rural,1962,322235.5894,60
1474,2,2,Suburb,1952,317028.0696,70
2545,4,1,Suburb,1950,179968.0602,72
1536,3,2,Suburb,2003,103072.9246,19
1684,5,2,Suburb,2003,187215.5823,19
2760,5,1,Rural,2014,354584.0906,8
2034,3,3,Rural,1993,198857.8586,29
1612,3,1,Urban,1979,173817.211,43
1776,3,1,Suburb,2014,179209.8662,8
2926,3,2,Rural,1992,290171.2668,30
2350,3,1,Suburb,2019,274771.7171,3
2953,2,2,Suburb,2018,321763.595,4
1594,4,1,Suburb,1974,277207.6589,48
1275,2,1,Suburb,1991,211582.9403,31
1369,5,2,Rural,1965,107089.1661,57
2513,2,1,Rural,1995,259968.1668,27
1344,2,1,Urban,1971,179028.186,51
2796,4,2,Suburb,2008,294735.7354,14
1367,5,1,Urban,2008,90506.07324,14
2756,5,1,Rural,1961,269584.4126,61
2334,3,2,Suburb,1978,250551.2681,44
1730,4,1,Urban,1979,138452.6816,43
2624,2,3,Rural,1998,303120.4945,24
2508,2,1,Rural,1999,174878.0245,23
1014,2,1,Urban,1963,50615.61628,59
1757,5,1,Urban,2012,189398.387,10
1687,5,2,Urban,2003,205987.7198,19
1003,2,2,Urban,1953,148907.2962,69
2869,5,3,Rural,1990,266018.6803,32
2399,3,2,Suburb,1997,242922.3552,25
2392,2,3,Suburb,1985,221620.7402,37
2488,2,1,Urban,2013,228360.6504,9
1532,3,1,Suburb,1960,192584.0968,62
2743,5,1,Rural,2018,332022.6564,4
1985,2,1,Urban,2020,270577.4789,2
2160,3,3,Urban,1993,243209.7448,29
1833,4,3,Suburb,1967,135952.1851,55
1362,3,1,Rural,1988,199089.3977,34
2998,2,1,Suburb,2009,159706.0322,13
2954,3,2,Suburb,1998,302764.7836,24
2239,5,1,Urban,1991,308913.8601,31
2391,2,3,Suburb,1988,222449.4762,34
1116,2,3,Rural,1964,21580.36965,58
2202,5,2,Suburb,2003,284027.0214,19
2269,5,1,Urban,2015,265222.5966,7
1127,5,2,Urban,1994,205883.0668,28
2381,4,3,Urban,2016,284550.7606,6
1077,2,2,Rural,1974,104313.2634,48
1740,2,2,Suburb,1979,197051.2835,43
2316,2,3,Suburb,1959,342349.6188,63
1773,3,1,Suburb,1961,180826.2019,61
1081,2,2,Suburb,1969,160586.9336,53
1341,2,2,Rural,1974,163580.7353,48
2361,5,3,Urban,1965,210832.1971,57
1818,5,3,Suburb,1989,210094.4499,33
1577,5,2,Suburb,1995,293715.5618,27
1095,2,3,Suburb,1985,190084.2971,37
2168,5,1,Rural,1979,275536.4286,43
1576,4,2,Suburb,2014,184857.6262,8
1520,5,1,Urban,2005,108642.3182,17
2420,4,3,Rural,1999,336444.6007,23
1995,3,1,Suburb,1958,333746.806,64
1356,4,1,Urban,1961,235451.9487,61
1185,4,2,Rural,1974,187171.7482,48
2693,3,3,Urban,2016,269274.6353,6
1542,4,3,Suburb,2011,144181.7123,11
1150,2,1,Urban,1968,94926.11386,54
2342,2,2,Suburb,2013,200846.1437,9
2777,5,2,Suburb,1968,344493.0754,54
2691,5,1,Rural,2005,352029.3808,17
2082,5,2,Suburb,1952,205679.3428,70
1009,5,2,Rural,2011,107218.5551,11
1856,2,3,Suburb,1969,208551.5566,53
2147,5,3,Suburb,1978,171735.1582,44
1355,4,3,Urban,1984,167732.6977,38
2369,3,3,Rural,1992,285869.5985,30
1793,4,2,Rural,1952,238703.6193,70
1236,3,1,Urban,1954,167828.0567,68
1332,2,2,Urban,2008,106400.2591,14
1016,3,1,Suburb,1990,84270.59135,32
2447,5,1,Urban,1951,148618.9084,71
1323,2,1,Urban,1979,128694.3237,43
1022,5,2,Urban,1979,119359.3104,43
1930,4,1,Suburb,1986,191915.9269,36
1458,4,3,Rural,2021,249104.1081,1
2483,5,2,Suburb,2018,313682.0917,4
1520,3,1,Suburb,1981,150115.3874,41
1718,4,1,Urban,1996,200049.2058,26
1556,3,1,Suburb,1966,219145.74,56
2444,4,3,Urban,1977,339419.5332,45
2988,5,3,Suburb,1959,302583.937,63
1402,5,3,Urban,1975,152047.047,47
2354,4,3,Urban,2009,237140.4129,13
1456,4,3,Rural,2005,140388.329,17
2506,3,2,Rural,1972,195816.1289,50
2521,3,2,Rural,1963,260245.7528,59
2050,3,3,Suburb,2011,294982.1166,11
1396,5,1,Suburb,2016,234078.8586,6
2976,4,2,Rural,1979,345766.1547,43
2211,2,3,Rural,1989,318174.9749,33
1139,3,3,Urban,2016,169299.0862,6
1520,2,3,Rural,1968,200531.357,54
1745,5,1,Urban,1962,259882.6293,60
1091,3,2,Urban,2016,160767.8011,6
1076,3,2,Suburb,2021,13680.06483,1
1851,2,3,Suburb,2000,258138.3289,22
2267,2,2,Suburb,1996,267385.4629,26
1844,4,1,Suburb,1956,168284.1753,66
1666,2,1,Suburb,2020,208691.3747,2
2753,5,2,Suburb,2017,298399.8763,5
1958,3,1,Suburb,2017,267968.1272,5
1988,2,3,Urban,1990,290477.2645,32
1796,5,3,Rural,1997,218633.8879,25
2685,2,3,Suburb,1967,333792.6279,55
2864,2,1,Rural,1992,310384.7595,30
1087,2,3,Rural,1985,127314.3627,37
2641,4,2,Suburb,2017,332936.8448,5
1914,3,1,Urban,1977,219001.7677,45
2317,3,2,Rural,2000,268224.7443,22
1094,3,3,Suburb,1953,209765.4485,69
2276,4,1,Urban,1958,368698.8153,64
1550,2,1,Suburb,2015,193802.9085,7
1398,3,2,Suburb,2001,155300.7733,21
1766,3,2,Rural,1990,275462.6275,32
2077,2,2,Suburb,1964,268723.0373,58
2951,3,2,Suburb,2016,351533.1061,6
1242,2,1,Urban,2018,122744.077,4
2133,4,3,Rural,1974,248032.6468,48
2789,3,2,Rural,1986,271636.8053,36
1623,3,1,Suburb,1953,229505.8102,69
2709,2,2,Suburb,2018,312471.5977,4
1700,5,3,Rural,1964,142676.0549,58
2244,4,3,Suburb,2002,198196.1311,20
2784,3,2,Suburb,1959,376515.4174,63
1563,2,2,Suburb,1997,184263.8821,25
1161,4,1,Rural,2000,254042.267,22
2992,2,1,Rural,2020,318287.1631,2
1034,5,1,Urban,1986,236455.1899,36
1965,3,2,Urban,1989,182778.3585,33
1036,5,2,Suburb,2019,131323.8731,3
1845,3,2,Urban,1983,218779.4828,39
1828,5,3,Suburb,1951,169007.889,71
1622,3,3,Urban,1962,208170.8633,60
2393,2,2,Suburb,1971,291398.5507,51
2200,4,1,Suburb,1996,303411.2194,26
1520,3,1,Rural,1995,189819.3364,27
2298,3,2,Rural,1994,258572.6151,28
2656,2,1,Urban,1989,378176.3418,33
1104,5,2,Suburb,1959,120311.4842,63
1155,3,3,Suburb,1977,187918.275,45
1335,5,1,Rural,1987,201967.381,35
2049,2,3,Suburb,1989,204074.2996,33
2957,3,3,Rural,1987,313391.9688,35
1295,4,2,Urban,1960,141807.0176,62
2560,3,3,Rural,1953,219852.0375,69
2378,2,1,Suburb,2020,186745.8956,2
1885,5,2,Rural,1990,166262.0004,32
1068,3,2,Rural,1956,100726.791,66
2350,2,1,Rural,1966,133603.9139,56
1150,2,3,Rural,1990,96445.64519,32
1856,2,2,Suburb,1983,239871.3475,39
1576,5,2,Rural,1958,318766.735,64
1661,5,2,Suburb,1969,149374.8358,53
2343,4,1,Urban,1959,208584.5366,63
1756,4,1,Rural,1972,292406.2403,50
1451,3,2,Suburb,1952,156788.7635,70
1569,2,2,Urban,1995,195221.2494,27
2691,4,1,Urban,1987,379704.3352,35
2135,5,3,Rural,1993,264863.5293,29
1634,2,2,Suburb,2002,196561.529,20
2485,3,1,Rural,1971,277653.4522,51
2888,2,3,Suburb,1967,349753.8302,55
2987,4,3,Rural,1953,324779.7073,69
1361,4,1,Rural,2003,238284.6321,19
1202,2,2,Suburb,1954,141063.3749,68
1486,5,1,Rural,2010,224675.942,12
2503,2,1,Rural,1975,202917.5012,47
1003,2,3,Rural,2006,17480.12417,16
2152,2,2,Suburb,1990,219683.1158,32
2049,2,3,Urban,1973,180912.3414,49
1800,2,1,Rural,1982,183373.1315,40
1976,5,1,Urban,2020,297797.7085,2
1026,3,2,Rural,1993,102631.0267,29
2065,3,1,Rural,2015,271550.6483,7
1964,4,1,Rural,1973,305713.2808,49
2606,5,3,Urban,1996,307564.7621,26
1063,2,2,Rural,1976,104714.4169,46
2048,5,1,Rural,1963,242956.6234,59
1071,3,2,Suburb,1979,140296.4689,43
2505,2,2,Urban,1981,170537.2055,41
2896,5,3,Suburb,1983,325851.2777,39
1899,4,3,Urban,1996,145012.3833,26
1267,3,1,Urban,1995,156826.6084,27
2849,2,1,Urban,1984,372118.5035,38
1094,2,2,Suburb,1986,186581.0509,36
1394,2,3,Urban,1978,197763.6309,44
1868,2,1,Rural,2006,153060.6537,16
1363,2,2,Urban,2007,69301.19638,15
2338,2,2,Urban,1960,254840.4024,62
1116,5,3,Urban,1998,104092.6308,24
1163,4,1,Rural,1991,83184.84266,31
1876,5,1,Rural,2003,204584.9751,19
1789,5,1,Urban,1998,270462.5113,24
1576,2,3,Urban,1985,220767.6274,37
1305,2,2,Rural,2007,185565.9926,15
1771,5,1,Rural,1950,171223.2724,72
2763,3,3,Urban,1958,216548.9434,64
1199,2,1,Rural,1950,93343.74688,72
2755,2,1,Suburb,1985,286124.927,37
1179,3,3,Rural,1958,188831.3291,64
1357,5,1,Rural,2002,177315.6405,20
1739,3,1,Suburb,2006,157083.9363,16
2275,2,2,Rural,2010,212620.2669,12
2322,4,3,Suburb,1963,301643.2601,59
2896,3,1,Suburb,2000,350851.7989,22
1429,3,2,Rural,2003,210134.2142,19
2027,2,1,Urban,1978,262576.8065,44
1652,3,1,Suburb,2010,105875.8781,12
1677,2,2,Suburb,2018,162009.1336,4
1253,4,1,Urban,1954,159056.8436,68
1940,4,2,Rural,1962,226628.1112,60
2688,5,2,Urban,2010,254329.6545,12
2602,2,2,Urban,1997,292558.0116,25
2590,4,1,Suburb,2007,323799.4674,15
2119,2,3,Urban,1983,270617.9152,39
1166,3,3,Urban,1972,116757.603,50
2856,3,1,Urban,1951,256101.0466,71
2354,2,2,Rural,1985,249698.0513,37
2921,2,3,Urban,1952,304783.628,70
1964,3,2,Rural,1990,244119.4176,32
2911,2,3,Rural,1990,343461.3478,32
1853,3,1,Urban,1988,243507.7273,34
2085,5,3,Rural,1989,170964.646,33
1173,5,1,Rural,1981,206239.009,41
2276,5,2,Urban,1989,274071.0994,33
2484,2,2,Rural,1967,273790.0401,55
1623,3,1,Urban,1973,177277.2626,49
2238,4,3,Suburb,1967,266834.8845,55
2262,4,2,Suburb,1953,322520.98,69
1414,3,1,Urban,1955,176990.4904,67
1738,3,1,Rural,1999,190957.804,23
2765,3,3,Suburb,1975,312595.798,47
2768,3,3,Urban,2003,315634.6118,19
1674,3,1,Urban,2006,177993.815,16
1125,4,3,Suburb,1950,185461.3432,72
1940,5,1,Suburb,1963,142502.7486,59
1252,3,2,Suburb,1971,164249.9252,51
2868,2,1,Rural,2018,321138.0053,4
2973,5,3,Urban,1964,388942.7088,58
2734,4,3,Rural,1984,266967.342,38
1196,3,3,Urban,1980,70413.84184,42
2657,2,3,Suburb,1987,340754.2906,35
1412,4,1,Rural,2000,177193.7562,22
2479,5,1,Rural,1984,238021.0068,38
1775,5,1,Urban,2007,160564.0882,15
2077,2,1,Suburb,2003,238779.3548,19
2670,3,3,Suburb,1955,345633.6135,67
2362,2,2,Suburb,1995,297730.006,27
2382,2,2,Rural,2012,237524.559,10
2174,4,3,Rural,2021,124899.536,1
2123,2,2,Suburb,1986,165094.0298,36
1233,2,1,Rural,2011,93800.94483,11
2567,5,2,Suburb,1980,331319.9623,42
2085,4,1,Urban,2020,191013.8159,2
2964,3,1,Urban,2003,324457.3563,19
1195,5,1,Rural,2013,178930.8861,9
1541,2,3,Urban,1983,160734.4839,39
2778,3,1,Urban,1966,371615.5215,56
2129,4,3,Urban,2011,304960.9307,11
1294,5,3,Urban,2013,89614.68513,9
1644,3,2,Rural,2019,134601.1638,3
2474,2,2,Urban,1962,257397.7679,60
2557,2,2,Urban,1971,175834.7474,51
1155,3,3,Suburb,2021,183300.7982,1
1405,5,3,Urban,2009,203506.2111,13
1895,3,1,Suburb,1960,221942.9771,62
1725,2,3,Urban,2002,171201.3221,20
1737,4,1,Urban,2000,138133.3911,22
1796,5,2,Suburb,2000,247573.5846,22
2706,2,3,Urban,1959,225807.7137,63
1553,2,1,Suburb,2016,136636.2658,6
2595,3,1,Rural,2010,189188.7913,12
1374,2,3,Rural,1981,28916.21281,41
2612,5,2,Rural,2005,301528.711,17
1454,3,1,Rural,2002,111632.1143,20
1201,4,3,Urban,1980,138059.7432,42
2755,2,3,Rural,1995,301395.7489,27
2475,5,1,Suburb,1974,266384.1612,48
2210,5,1,Urban,1982,307828.0117,40
2631,4,1,Suburb,2001,321965.9304,21
1853,5,3,Rural,1985,234686.6551,37
1723,5,3,Suburb,1991,149077.4622,31
2391,4,3,Rural,2009,323272.4293,13
1339,2,2,Urban,1983,145722.2708,39
1261,5,2,Suburb,1968,153268.2423,54
2864,3,3,Rural,2021,378854.2702,1
2947,5,1,Rural,1961,231200.6203,61
2612,3,3,Urban,2016,204180.4474,6
1542,5,3,Rural,1987,210525.6275,35
1550,2,2,Rural,1963,302374.9649,59
2329,5,3,Suburb,2003,342289.9977,19
2869,3,1,Rural,2007,309359.8958,15
2749,5,2,Suburb,2011,347733.0324,11
1637,3,3,Rural,1994,194556.1458,28
1164,4,2,Suburb,1958,166046.7019,64
1757,5,1,Rural,2017,206995.8114,5
1620,5,1,Rural,2014,179041.1539,8
2111,3,3,Suburb,2008,275686.7095,14
2223,3,3,Rural,1953,240701.5974,69
2294,2,2,Suburb,1976,281239.7212,46
1050,4,1,Suburb,2006,113662.7226,16
1488,3,3,Urban,2008,151477.5727,14
1197,2,1,Rural,1993,100805.7061,29
2046,3,3,Urban,1951,169886.1653,71
1664,4,3,Urban,1974,217161.7957,48
2246,4,1,Rural,2003,259779.4675,19
2965,4,3,Urban,1983,248253.2436,39
2244,4,3,Rural,1971,158533.5287,51
1662,5,3,Urban,1959,217236.4626,63
1265,4,3,Rural,1953,114105.8065,69
1072,4,3,Rural,1961,106746.5948,61
2904,2,3,Suburb,2003,299091.2728,19
1076,4,3,Urban,1975,111027.2032,47
1543,3,3,Rural,1968,160693.6136,54
1880,3,2,Suburb,1999,261586.4707,23
1434,3,3,Urban,1990,149365.7862,32
2960,5,3,Suburb,1984,249329.3817,38
2088,3,2,Rural,1962,213533.6302,60
2984,4,2,Suburb,1997,336400.3756,25
1356,5,1,Rural,2015,226787.1993,7
1935,4,1,Urban,1967,246333.1986,55
1017,2,1,Rural,1950,31952.18958,72
1675,4,1,Suburb,1985,274055.4158,37
2822,3,2,Urban,2000,299877.4698,22
2589,2,1,Suburb,1983,281677.6568,39
1574,2,3,Suburb,1993,175300.6718,29
2792,2,2,Suburb,1983,314485.898,39
1750,2,3,Suburb,2013,117383.247,9
2459,5,1,Urban,2014,330367.0746,8
1995,4,1,Urban,1985,175543.0318,37
2464,2,3,Suburb,1982,267555.6286,40
2032,5,1,Suburb,2006,281340.9319,16
2493,5,1,Rural,1960,268431.6508,62
1631,5,1,Rural,1981,177491.6683,41
2371,4,1,Urban,1986,244884.6964,36
2625,2,3,Urban,1994,229493.62,28
1371,4,1,Rural,1994,175883.965,28
1969,5,2,Suburb,1965,243414.1404,57
2847,5,3,Suburb,1951,375585.7328,71
2198,4,3,Suburb,2013,207398.4732,9
2538,5,2,Suburb,1956,230208.6541,66
2153,5,1,Urban,1974,279378.891,48
2589,3,3,Rural,1959,326051.019,63
2316,5,2,Urban,2004,205182.1579,18
2719,4,2,Suburb,1953,399393.1387,69
2950,2,2,Suburb,1962,346192.1765,60
1352,2,3,Urban,2011,186017.351,11
1223,4,2,Urban,2008,155428.1056,14
2547,4,2,Suburb,1964,327513.1954,58
1953,5,2,Suburb,1974,326365.5732,48
2730,4,3,Suburb,2011,224568.8433,11
2782,4,2,Suburb,2016,254116.5916,6
2532,5,3,Urban,1990,242586.7686,32
1367,3,3,Urban,2010,133696.3016,12
2689,3,2,Urban,1999,242543.7926,23
2613,5,1,Urban,1952,314568.8515,70
2675,3,3,Suburb,1964,275261.1203,58
2523,3,2,Suburb,1953,255915.7518,69
2113,5,3,Rural,2019,245083.2807,3
1655,3,2,Suburb,2001,192930.5127,21
2972,4,2,Urban,1969,428009.7038,53
2095,3,1,Urban,1999,259973.7602,23
1432,3,3,Suburb,1952,159565.9525,70
2712,4,3,Urban,1999,357075.8856,23
2371,4,3,Suburb,2018,271505.9405,4
2286,2,3,Rural,1954,199063.7226,68
2294,5,2,Rural,2003,263562.1906,19
1508,2,3,Suburb,2006,198412.0619,16
1507,2,1,Rural,1961,191360.4482,61
1616,3,3,Rural,1969,176503.1297,53
1419,4,2,Rural,1951,104072.9962,71
2095,2,2,Rural,1968,225754.9675,54
1073,5,2,Suburb,1954,102827.9867,68
2678,2,2,Rural,1955,347651.657,67
2526,3,2,Suburb,1962,316441.9499,60
1573,2,3,Urban,1977,156710.8305,45
1145,4,3,Suburb,1957,56075.53916,65
1045,4,2,Suburb,1977,74150.80805,45
2764,5,2,Rural,1950,333377.0158,72
2128,2,3,Suburb,1994,154329.9981,28
2132,4,2,Suburb,1991,200092.5195,31
2340,2,2,Rural,1976,316905.006,46
1120,2,1,Urban,2011,171214.5149,11
2522,4,1,Suburb,2001,225124.4579,21
2066,4,1,Urban,1966,271871.4788,56
2963,3,1,Suburb,2013,320732.593,9
1098,3,2,Urban,2001,90076.49988,21
1705,5,2,Rural,1995,106245.8297,27
1310,5,2,Suburb,1979,159688.4259,43
2237,5,2,Rural,1985,264989.4631,37
2486,2,1,Urban,2006,319395.5405,16
2764,5,3,Rural,1992,344521.2638,30
1422,4,2,Urban,1954,103460.8245,68
2412,5,2,Urban,1984,277742.6876,38
2720,2,3,Suburb,2000,455088.6431,22
2135,3,3,Suburb,1988,122008.869,34
2934,2,3,Suburb,2004,291355.3068,18
2882,4,1,Suburb,1971,336471.4013,51
1271,5,2,Suburb,1958,162967.7993,64
1824,5,1,Rural,1991,211360.8165,31
2125,4,1,Rural,1961,271646.3078,61
1209,5,3,Rural,1958,147086.4869,64
1738,3,3,Suburb,2003,225844.6248,19
1792,2,1,Suburb,1952,187646.4125,70
2045,2,3,Urban,1977,185326.8157,45
1759,4,3,Rural,1977,206684.1209,45
1158,3,3,Urban,1990,137553.9888,32
2914,4,1,Suburb,1979,216511.269,43
1740,4,1,Rural,1991,191680.5294,31
2953,3,2,Rural,2018,382578.0888,4
1342,4,3,Suburb,1984,122238.5642,38
2423,2,1,Urban,1978,268573.0106,44
2477,5,3,Rural,1975,225288.0235,47
1698,2,2,Rural,2005,185061.6826,17
2166,5,2,Suburb,1973,335240.4809,49
2873,5,2,Urban,1995,395516.2641,27
2893,2,2,Suburb,1987,296467.352,35
1396,4,2,Rural,1996,247997.7341,26
1535,3,3,Suburb,1967,129272.8433,55
1140,5,2,Rural,1959,113869.7059,63
1960,3,1,Suburb,1991,215820.948,31
1239,3,3,Suburb,2010,172661.4781,12
1291,5,3,Suburb,1989,135641.6595,33
1816,3,2,Rural,1970,209274.9086,52
1081,3,2,Urban,1952,144095.2741,70
1559,4,3,Suburb,1958,163962.1798,64
2888,3,1,Suburb,2002,256718.6665,20
1869,2,3,Rural,1992,278985.9602,30
1170,5,2,Rural,2013,190117.6256,9
2797,4,2,Rural,2011,285615.8825,11
1976,2,1,Rural,1970,213433.7861,52
1579,3,1,Suburb,2013,180326.3331,9
1525,3,1,Suburb,1954,108487.7418,68
1541,2,2,Suburb,2004,135593.4871,18
1109,2,1,Suburb,2006,85714.81125,16
2235,4,1,Rural,1993,349157.4873,29
2799,3,2,Suburb,1960,393628.1755,62
2461,3,3,Rural,1960,327137.104,62
1321,3,1,Rural,1951,116284.6688,71
1899,2,1,Rural,2020,276771.0497,2
1713,3,2,Urban,1982,189923.5006,40
1083,5,2,Suburb,2003,147949.6086,19
1955,5,1,Rural,1964,182489.6255,58
1375,4,2,Rural,1956,163650.5556,66
2076,4,1,Rural,1976,225477.1371,46
2890,2,2,Urban,1988,323670.499,34
2519,5,3,Rural,1972,192912.5434,50
2279,2,2,Suburb,2010,211729.134,12
1585,4,3,Rural,1953,125088.1528,69
2243,2,2,Rural,2001,262907.6458,21
2678,2,2,Rural,1970,352680.5549,52
1099,3,2,Urban,1984,111724.4111,38
1128,4,3,Urban,1986,140352.6108,36
1917,3,3,Rural,2003,153818.8332,19
1218,4,1,Rural,1993,137714.3895,29
1476,3,2,Urban,2001,155349.6517,21
2806,4,1,Rural,1981,273954.2781,41
2481,4,3,Urban,2003,413790.0067,19
1021,5,1,Urban,1950,93742.69772,72
2713,4,1,Rural,1988,267651.6525,34
1559,2,2,Rural,2011,132123.9051,11
1628,5,2,Rural,1978,171781.1907,44
2018,3,3,Urban,2011,193893.6329,11
2352,2,1,Suburb,1984,293329.149,38
2911,2,3,Rural,1987,339136.5213,35
2714,4,2,Urban,2019,261276.3532,3
2503,4,3,Rural,1998,209064.3031,24
2808,2,2,Urban,1955,347480.434,67
2897,5,3,Urban,1976,244859.5902,46
1338,2,2,Urban,2005,179053.0515,17
2895,2,2,Rural,1975,317878.2965,47
2882,4,3,Suburb,1993,272747.8525,29
